Lunar Ravager,MM4,95,Fey,7,Large
"Lung Wang (Sea Dragon), Adult",OA,157,"Dragon (Spirit, Water)",15,Huge
"Lung Wang (Sea Dragon), Ancient",OA,157,"Dragon (Spirit, Water)",23,Gargantuan
"Lung Wang (Sea Dragon), Great Wyrm",OA,157,"Dragon (Spirit, Water)",26,Colossal
"Lung Wang (Sea Dragon), Juvenile",OA,157,"Dragon (Spirit, Water)",10,Large
"Lung Wang (Sea Dragon), Mature Adult",OA,157,"Dragon (Spirit, Water)",18,Huge
"Lung Wang (Sea Dragon), Old",OA,157,"Dragon (Spirit, Water)",20,Huge
"Lung Wang (Sea Dragon), Very Old",OA,157,"Dragon (Spirit, Water)",21,Gargantuan
"Lung Wang (Sea Dragon), Wyrm",OA,157,"Dragon (Spirit, Water)",24,Gargantuan
"Lung Wang (Sea Dragon), Young Adult",OA,157,"Dragon (Spirit, Water)",13,Large
Lurker,Und,94,Aberration,3,Large
Lurking Strangler,MM3,100,Aberration,2,Tiny
"Lycanthrope, Drow Werebat",LE,178,Humanoid,4,
"Lycanthrope, Werecat",LE,179,Humanoid,4,
"Lycanthrope, Werecrododile",LE,181,Humanoid,3,
"Lycanthrope, Wereserpent",SK,69,"Humanoid (Human, Shapechanger)",3,Medium
"Lycanthrope, Wereshark",LE,182,Humanoid,4,
Lynx,Rac,174,Animal,1/2,Small
Mad Slasher,MH,64,Aberration,2,Medium
Madcrafter of Thoon,MM5,114,Aberration,10,Huge
Maelephant,FF,120,"Outsider (Evil, Extraplanar, Lawful)",10,Large
Maenad,XPH,203,"Humanoid (Maenad, Psionic)",1/2,Medium
Mageripper Swarm,MM4,98,Aberration (Swarm),6,Tiny
"Maggot, Dire",LM,95,Vermin,2,Huge
"Maggot, Giant",Und,88,Vermin,1/2,Small
Magma Hurler,MH,65,"Elemental (Earth, Extraplanar, Fire)",3,Medium
"Magma Paraelemental, Elder",MP,183,"Elemental (Earth, Fire)",11,Huge
"Magma Paraelemental, Greater",MP,183,"Elemental (Earth, Fire)",9,Huge
"Magma Paraelemental, Huge",MP,183,"Elemental (Earth, Fire)",7,Huge
"Magma Paraelemental, Large",MP,183,"Elemental (Earth, Fire)",5,Large
"Magma Paraelemental, Medium",MP,183,"Elemental (Earth, Fire)",3,Medium
"Magma Paraelemental, Small",MP,183,"Elemental (Earth, Fire)",1,Small
Magmacore Golem,MM5,70,Construct,4,Medium
Magmin,MM,179,"Elemental (Fire, Extraplanar)",3,Small
Malastor,MM5,100,Magical Beast,16,Gargantuan
Malasynep,Fr,142,"Aberration (Aquatic, Cold)",7,Huge
Malasynep Mindmage,Fr,144,"Aberration (Aquatic, Cold)",10,Huge
Malaugrym,Mon,64,Shapechanger,4,Medium
Malebranche,FCII,124,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",14,Huge
Malebranche (Baatezu),MM2,67,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",9,Huge
"Malikizid, the Branded King",CR,155,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",27,Large
Mamono,OA,172,Shapechanger (Shadowlands),4,Medium
Mane,FCI,45,"Outsider (Chaotic, Evil, Extraplanar, Tanar'ri)",1,Small
Manta Ray,MM,275,Animal (Aquatic),1,Large
Manticore,MM,179,Magical Beast,5,Large
Mantimera,ShS,68,Magical Beast,8,Large
Marilith (Demon),MM,44,"Outsider (Chaotic, Extraplanar, Evil, Tanar'ri)",17,Large
Marrash,MM2,145,"Outsider (Evil, Extraplanar, Lawful)",5,Medium
Marrulurk,Sa,170,Monstrous Humanoid,4,Small
Marrusault,Sa,171,Monstrous Humanoid,5,Large
Marruspawn Abomination,Sa,173,Outsider (Native),19,Medium
Marrutact,Sa,171,Monstrous Humanoid,5,Medium
Marzanna,Fr,144,Monstrous Humanoid (Cold),6,Medium
Mastadon ,MM3,101,Animal,9,Huge
Master of the Hunt,MM5,202,Fey,22,Large
Maug,FF,121,Construct (Extraplanar),3,Large
Maulgoth,FF,123,Aberration (Earth),17,Huge
Maur (Hunched Giant),Und,95,Giant (Earth),11,Large
Maurezhi (Tanar'ri),FF,50,"Outsider (Chaotic, Evil, Extraplanar, Tanar'ri)",9,Medium
Meazel,Mon,65,Monstrous Humanoid,4,Medium
Medusa,MM,180,Monstrous Humanoid,7,Medium
Meenlock,MM2,146,Aberration,3,Tiny
Megaloceros,Fr,117,Animal,4,Large
Megalodon,MM2,147,Beast (Aquatic),11,Gargantuan
Megapede,MM2,148,Vermin,20,Colossal
Megatherium ,FF,124,Animal,8,Huge
"Mephit, Air",MM,181,"Outsider (Air, Extraplanar)",3,Small
"Mephit, Dust",MM,181,"Outsider (Air, Extraplanar)",3,Small
"Mephit, Earth",MM,182,"Outsider (Earth, Extraplanar)",3,Small
"Mephit, Fire",MM,182,"Outsider (Extraplanar, Fire)",3,Small
"Mephit, Glass",Sa,175,"Outsider (Earth, Extraplanar, Fire)",3,Small
"Mephit, Ice",MM,182,"Outsider (Air, Cold, Extraplanar)",3,Small
"Mephit, Magma",MM,183,"Outsider (Fire, Extraplanar)",3,Small
"Mephit, Ooze",MM,183,"Outsider (Extraplanar, Water)",3,Small
"Mephit, Salt",MM,184,"Outsider (Earth, Extraplanar)",3,Small
"Mephit, Steam",MM,184,"Outsider (Extraplanar, Fire)",3,Small
"Mephit, Sulfur",Sa,176,"Outsider (Air, Earth, Extraplanar)",3,Small
"Mephit, Water",MM,185,"Outsider (Extraplanar, Water)",3,Small
Mercane,EL,204,Outsider (Lawful),5,Large
Merchurion,MM5,102,Construct (Living Construct),17,Huge
Merfolk,MM,185,Humanoid (Aquatic),1/2,Medium
Metalmaster,LE,184,Magical Beast,5,Large
"Mezzoloth, Yugoloth",MP,185,Outsider (Evil),7,Medium
Midnight Construct,MoI,184,Construct (Incarnum),7,Large
"Midnight Construct, Greater",MoI,184,Construct (Incarnum),10,Huge
"Midnight Construct, Lesser",MoI,184,Construct (Incarnum),3,Medium
Mimic,MM,186,Aberration,4,Large
Mind Flayer,MM,186,Aberration,8,Medium
Mind Flayer Sorcerer,MM,187,Aberration,17,Medium
"Mind Flayer, Alhoon",LoM,157,Undead (Augmented Aberration),18,Medium
"Mind Flayer, Paragon",EL,208,Aberration,23,Medium
"Mind Flayer, Psionic",XPH,204,Aberration (Psionic),8,Medium
"Mind Flayer, Ulitharid",LoM,158,Aberration,12,Large
"Mind Flayer, Ulitharid Psionic",LoM,159,Aberration (Psionic),12,Large
"Mind Flayer, Vampire",LoM,160,Undead,9,Medium
Mindshredder Larva,MM3,102,Aberration,1,Small
Mindshredder Warrior,MM3,103,Aberration,4,Large
Mindshredder Zenthral,MM3,104,Aberration,8,Medium
Minion of Set,DD,158,"Outsider (Chaotic, Evil)",6,Medium
Minotaur,MM,188,Monstrous Humanoid,4,Large
Minotaur of Krynn,DCS,226,Humanoid (Minotaur),1/2,Medium
Minotaur of Legend,MM2,214,Outsider,6,Large
Mirror Mephit,EDP,208,Outsider (Extraplanar),3,Small
Mivilorn,MM3,106,"Magical Beast (Chaotic, Extraplanar)",11,Huge
Mlarraun,SK,70,Magical Beast,1,Medium
Mockery Drone,MM5,127,Magical Beast,9,Medium
Mockery Monarch,MM5,126,Magical Beast,14,Large
Mohrg,MM,189,Undead,8,Medium
Molydeus,FCI,46,"Outsider (Chaotic, Evil, Extraplanar, Tanar'ri)",19,Large
Mongrelfolk,FF,125,Humanoid (Mongrelfolk),1/3,Medium
Monkey,MM,276,Animal,1/6,Tiny
"Monolith, Air",CAr,156,"Elemental (Air, Extraplanar)",17,Gargantuan
"Monolith, Earth",CAr,157,"Elemental (Earth, Extraplanar)",17,Gargantuan
"Monolith, Fire",CAr,158,"Elemental (Extraplanar, Fire)",17,Gargantuan
"Monolith, Water",CAr,158,"Elemental (Extraplanar, Water)",17,Gargantuan
Moon Dog,BE,179,"Outsider (Extraplanar, Good)",12,Medium
Moonbeast,MM2,149,Aberration,16,Huge
Mooncalf,MM2,150,Magical Beast,10,Large
Moonrat,MM2,151,Magical Beast,1/4,Tiny
Morkoth,MM2,152,Aberration (Aquatic),5,Medium
Mu Spore,EL,205,Plant,21,Colossal
Muckdweller,SK,71,Monstrous Humanoid,1/4,Tiny
Mudmaw,MM2,153,Magical Beast,7,Large
Mule,MM,276,Animal,1,Large
Mummy,MM,190,Undead,5,Medium
Mummy Lord,MM,191,Undead,15,Medium
"Mummy, Salt",MM3,146,Undead,8,Medium
Mur-Zhagul (Demon Troll),Una,78,"Outsider (Evil, Native)",10,Large
Murk,LM,112,Undead,3,Medium
Myconid Venom Spore,EU,221,Plant,3,Medium
"Myconid, Average Worker",MM2,155,Plant,1,Small
"Myconid, Circle Leader",MM2,156,Plant,6,Large
"Myconid, Elder Worker",MM2,155,Plant,2,Medium
"Myconid, Guard",MM2,156,Plant,4,Medium
"Myconid, Junior Worker",MM2,155,Plant,1/2,Tiny
"Myconid, Sovereign",MM2,156,Plant,7,Large
Myrlochar,Mon,66,"Outsider (Chaotic, Evil)",4,Medium
Myrmyxicus (Tanar'ri),FF,52,"Outsider (Aquatic, Chaotic, Evil, Extraplanar, Tanar'ri)",21,Huge
Nabassu,FCI,48,"Outsider (Chaotic, Evil, Extraplanar, Tanar'ri)",5,Medium
"Naga, Asp",OA,173,Humanoid (Reptilian),2,Large
"Naga, Banelar",SK,72,Aberration,8,Huge
"Naga, Bone",MM2,35,Undead,11,Large
"Naga, Chameleon",OA,173,"Humanoid (Aquatic, Reptilian)",1,Large
"Naga, Cobra",OA,173,Humanoid (Reptilian),3,Large
"Naga, Constrictor",OA,173,Humanoid (Reptilian),3,Huge
"Naga, Dark",MM,191,Aberration,8,Large
"Naga, Greensnake",OA,173,Humanoid (Reptilian),1/2,Medium
"Naga, Guardian",MM,192,Aberration,10,Large
"Naga, Ha-Naga",EL,195,Aberration,22,Colossal
"Naga, Iridescent",SK,76,Aberration,8,Large
"Naga, Spirit",MM,192,Aberration,9,Large
"Naga, Water",MM,193,Aberration (Aquatic),7,Large
Nagahydra,SK,77,Aberration,18,Huge
Nagatha,MM4,102,Monstrous Humanoid,4,Medium
Naityan Rakshasa,ToB,151,"Outsider (Native)",7,Medium
Nalfeshnee (Demon),MM,45,"Outsider (Chaotic, Extraplanar, Evil, Tanar'ri)",14,Huge
Narzugon,FCII,125,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",5,Medium
"Narzugon, Devil (Baatezu)",MP,167,"Outsider (Evil, Lawful)",9,Medium
Nashrou,MM4,44,"Outsider (Chaotic, Evil, Extraplanar)",2,Large
"Nat, Einsaung",OA,176,Fey (Spirit),1,Small
"Nat, Hkum Yeng",OA,176,Fey (Spirit),3,Medium
"Nat, Lu",OA,176,Fey (Spirit),4,Medium
"Nature Spirit, Large",OA,177,Fey (Spirit),5,Large
"Nature Spirit, Medium",OA,177,Fey (Spirit),3,Medium
"Nature Spirit, Small",OA,177,Fey (Spirit),1,Small
Neanderthal,Fr,145,Humanoid (Human),1/2,Medium
Necronaut,MM3,108,"Undead (Chaotic, Evil, Extraplanar)",14,Gargantuan
Necrophidius,FF,126,Construct,2,Medium
Necroplasm,Gh,168,Undead,3,Medium
Necrosis Carnex,MM4,104,Undead,3,Medium
Necrothane,MM3,143,Aberration,12,Medium
Needlefolk,MM2,158,Plant,2,Medium
Neh-Thalggu (Brain Collector),EL,206,Aberration (Incorporeal),26,Huge
"Neogi, Adult",MM2,159,Aberration,4,Small
"Neogi, Great Old Master",MM2,159,Aberration,6,Huge
"Neogi, Spawn",MM2,159,Aberration,1/4,Tiny
Neothelid,XPH,204,Aberration (Psionic),15,Gargantuan
Nereid,Sto,155,"Fey (Aquatic, Extraplanar)",4,Medium
"Nerra, Kalareem",FF,128,Outsider (Extraplanar),3,Medium
"Nerra, Sillit",FF,129,Outsider (Extraplanar),6,Medium
"Nerra, Varoot",FF,130,Outsider (Extraplanar),1,Medium
Nethersight Mastiff,MM2,160,Magical Beast,8,Large
Nezumi,OA,178,Humanoid (Nezumi),1/2,Medium
Nifern,SK,79,Animal,2,Medium
Night Hunter,Mon,18,Beast,1,Medium
Night Twist,MM3,110,Plant,12,Large
Nightcrawler,MM,195,Undead (Extraplanar),18,Gargantuan
Nightmare,MM,194,"Outsider (Evil, Extraplanar)",5,Large
Nightmare Beast,MM2,161,Magical Beast,15,Huge
"Nightmare, Cauchemar",MM,195,"Outsider (Evil, Extraplanar)",11,Huge
"Nightmare, Lesser",PlH,127,"Outsider (Evil, Extraplanar)",4,Large
"Nightshade, Nighthaunt",LE,185,Undead,12,Medium
Nightwalker,MM,196,Undead (Extraplanar),16,Huge
Nightwing,MM,197,Undead (Extraplanar),14,Huge
Nilshai,Una,67,Aberration,7,Medium
Nimblewright,MM2,162,Construct,7,Medium
Nishruu,LE,186,Outsider (Chaotic),6,Large
Nixie,MM,235,Fey (Aquatic),1,Small
Nothic,MH,65,Aberration,3,Medium
Nupperibo,FCII,127,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",2,Medium
"Nycaloth, Yugoloth",MP,187,Outsider (Evil),13,Large
Nycter,MM3,112,Monstrous Humanoid,2,Small
Nycter Defender of the Cave,MM3,113,Monstrous Humanoid,7,Small
Nymph,MM,197,Fey,7,Medium
Nyth,Mon,68,Aberration,5,Small
Oaken Defender,MM4,106,Plant,12,Huge
Ocean Strider,MM2,163,Fey (Aquatic),18,Huge
Ochre Jelly,MM,202,Ooze,5,Large
Octopus,MM,276,Animal (Aquatic),1,Small
Octopus Tree,FF,130,Plant,12,Huge
"Octopus, Giant",MM,276,Animal (Aquatic),8,Large
Ocularon,FF,132,Aberration,12,Large
Odopi,MM3,114,"Aberration (Chaotic, Evil, Extraplanar)",14,Huge
"Odopi, Elder",MM3,115,"Aberration (Chaotic, Evil, Extraplanar)",18,Gargantuan
Ogre,MM,198,Giant,3,Large
Ogre Barbarian,MM,198,Giant,7,Large
Ogre Guard Thrall,MM4,110,Giant,6,Large
Ogre Mage,MM,200,Giant,8,Large
Ogre Scout,MM4,109,Giant,5,Large
Ogre Tempest,MM4,109,Giant,9,Large
"Ogre, Skullcrusher",MM3,116,Giant,5,Large
"Ogre, Skullcrusher Sergeant",MM3,117,Giant,8,Large
Omnimental,MM3,118,"Elemental (Air, Earth, Extraplanar, Fire, Water)",15,Gargantuan
"Oni, Akuma no",OA,184,"Outsider (Evil, Shadowlands)",13,Large
"Oni, Ashi no",OA,181,"Outsider (Evil, Shadowlands)",9,Large
"Oni, Byoki no",OA,186,"Outsider (Evil, Shadowlands)",15,Large
"Oni, Common",OA,180,Giant (Spirit),7,Large
"Oni, Gekido no",OA,187,"Outsider (Evil, Shadowlands)",15,Large
"Oni, Go-Zu",OA,180,Giant (Spirit),9,Large
"Oni, Haino no",OA,181,"Outsider (Evil, Shadowlands)",3,Medium
"Oni, Kamu no",OA,182,"Outsider (Evil, Shadowlands)",10,Large
"Oni, Kyoso no",OA,185,"Outsider (Evil, Shadowlands)",13,Large
"Oni, Me-Zu",OA,180,Giant (Spirit),10,Large
"Oni, Sanru no",OA,182,"Outsider (Evil, Shadowlands)",9,Medium
"Oni, Shikibu no",OA,183,"Outsider (Evil, Shadowlands)",10,Small
"Oni, Tsuburu no",OA,187,"Outsider (Evil, Shadowlands)",16,Large
"Oni, Ugulu no",OA,183,"Outsider (Evil, Shadowlands)",12,Large
"Oni, Yattoko no",OA,185,"Outsider (Evil, Shadowlands)",14,Huge
Onikage,OA,188,Undead (Shadowlands),3,Large
"Ooze Paraelemental, Elder",MP,183,"Elemental (Earth, Water)",11,Huge
"Ooze Paraelemental, Greater",MP,183,"Elemental (Earth, Water)",9,Huge
"Ooze Paraelemental, Huge",MP,183,"Elemental (Earth, Water)",7,Huge
"Ooze Paraelemental, Large",MP,183,"Elemental (Earth, Water)",5,Large
"Ooze Paraelemental, Medium",MP,183,"Elemental (Earth, Water)",3,Medium
"Ooze Paraelemental, Small",MP,183,"Elemental (Earth, Water)",1,Small
"Ooze, Arcane",MM3,9,Ooze,9,Huge
"Ooze, Bone",MM2,36,Ooze,21,Gargantuan
"Ooze, Brine",Sa,178,Ooze,6,Huge
"Ooze, Conflagration",MM3,30,Ooze (Fire),7,Large
"Ooze, Dissolution",MoI,172,Ooze,5,Large
"Ooze, Ethereal",FF,63,"Ooze (Extraplanar, Incorporeal)",10,Huge
"Ooze, Flotsam",FF,17,Ooze (Aquatic),2,Medium
"Ooze, Gray",MM,202,Ooze,4,Medium
"Ooze, Infernal Conflagration",MM3,31,"Ooze (Evil, Extraplanar, Fire)",13,Huge
"Ooze, Lava",Sa,178,Ooze (Fire),5,Large
"Ooze, Snowflake",MM3,161,Ooze (Cold),5,Medium
"Ooze, Summoning",MM3,169,Ooze,4,Medium
"Ooze, Void",PlH,133,Ooze (Extraplanar),8,Large
Ophidian,FF,133,Monstrous Humanoid (Reptillian),2,Medium
Orb Wraith,CSQ,122,Undead,19,Huge
Orc,MM,203,Humanoid (Orc),1/2,Medium
Orc Battle Priest,MM4,115,Humanoid,1,Medium
Orc Berserker,MM4,114,Humanoid,4,Medium
Orc Plague Speaker,MM4,116,"Outsider (Augmented Humanoid, Evil, Native)",7,Medium
"Orc, Snow Shaman",Fr,146,Humanoid (Orc),2,Medium
Orca,MM,283,Animal,5,Huge
Orcwort,MM2,165,Plant,20,Colossal
Oread,FF,134,Fey (Earth),7,Medium
Ormyrr,MM2,167,Monstrous Humanoid,6,Huge
Orthon,FCII,128,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",8,Large
Osquip,Rac,176,Magical Beast,1,Small
Otter,Sto,167,Animal,1/4,Tiny
"Otter, Sea",Fr,165,Animal,1/3,Medium
Otyugh,MM,204,Aberration,4,Large
"Otyugh, Lifeleech",MM3,119,Aberration,8,Large
Owl,MM,277,Animal,1/4,Tiny
"Owl, Giant",MM,205,Magical Beast,3,Large
Owlbear,MM,206,Magical Beast,4,Large
Pack Fiend,PlH,128,"Magical Beast (Evil, Extraplanar)",8,Large
Paeliryon (Baatezu),FCII,130,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",18,Large
Pain Devil (Excruciarch),FCII,132,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",7,Medium
Painspeaker,TM,269,Undead,4,Medium
Palrethee (Tanar'ri),MM2,58,"Outsider (Chaotic, Extraplanar, Evil, Tanar'ri)",8,Medium
"Pan Lung (Coiled Dragon), Adult",OA,158,"Dragon (Spirit, Water)",11,Large
"Pan Lung (Coiled Dragon), Ancient",OA,158,"Dragon (Spirit, Water)",19,Huge
"Pan Lung (Coiled Dragon), Great Wyrm",OA,158,"Dragon (Spirit, Water)",22,Gargantuan
"Pan Lung (Coiled Dragon), Juvenile",OA,158,"Dragon (Spirit, Water)",7,Medium
"Pan Lung (Coiled Dragon), Mature Adult",OA,158,"Dragon (Spirit, Water)",14,Huge
"Pan Lung (Coiled Dragon), Old",OA,158,"Dragon (Spirit, Water)",16,Huge
"Pan Lung (Coiled Dragon), Very Old",OA,158,"Dragon (Spirit, Water)",18,Huge
"Pan Lung (Coiled Dragon), Wyrm",OA,158,"Dragon (Spirit, Water)",20,Gargantuan
"Pan Lung (Coiled Dragon), Young Adult",OA,158,"Dragon (Spirit, Water)",9,Large
Pegasus,MM,206,Magical Beast,3,Large
Penguin,Fr,166,Animal,1/6,Tiny
"Persistent Harrier, Homunculus",MoE,153,Construct,1,Small
Peryton,Mon,69,Magical Beast,5,Medium
Pest Swarm,Ci,136,Animal,5,Tiny
Petal,MM3,120,Fey,1,Tiny
Phaerimm,Mon,70,Aberration,5,Large
"Phaerimm, Adult",LE,187,Aberration,12,Large
"Phaerimm, Elder",LE,187,Aberration,18,Large
"Phaerimm, Hatchling",LE,187,Aberration,1,Tiny
"Phaerimm, Juvenile",LE,187,Aberration,5,Small
"Phaerimm, Mature Adult",LE,187,Aberration,15,Large
"Phaerimm, Revered Elder",LE,187,Aberration,21,Huge
"Phaerimm, Young Adult",LE,187,Aberration,9,Medium
Phaerlock,Und,97,Humanoid (Reptilian),2,Medium
Phantasmal Slayer,HH,152,"Outsider (Evil, Incorporeal, Native)",15,Medium
Phantom Fungus,MM,207,Plant,3,Medium
Phargion,MH,66,Magical Beast,5,Medium
Phase Wasp,MM2,168,Magical Beast,2,Tiny
Phasm,MM,208,Aberration (Shapechanger),7,Medium
Phiuhl,FF,135,Aberration (Extraplanar),11,Large
Phoelarch,MM3,121,Monstrous Humanoid (Fire),6,Medium
Phoenix,MM2,168,Magical Beast,24,Large
Phoera,MM3,122,Magical Beast (Fire),3,Medium
Phthisic,XPH,206,Monstrous Humanoid (Psionic),6,Large
Phynxkin,DM,116,Animal (Dragonblood),1,Medium
"Phynxkin, Dire",DM,117,Animal (Dragonblood),4,Large
Pit Fiend (Devil),MM,57,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",20,Large
Pixie,MM,236,Fey,4,Small
Plague Blight,LM,115,Undead (Evil),6,Medium
Plague Brush,MM3,124,Plant (Extraplanar),17,Colossal
Plague Spewer,MM3,125,Undead,10,Huge
Plague Walker,MM4,120,Undead,3,Medium
Planetar (Angel),MM,11,"Outsider (Angel, Extraplanar, Good)",16,Large
"Planetouched, Aasimar",MM,209,Outsider (Native),1/2,Medium
"Planetouched, Air Genasi",Mon,71,Outsider,1/2,Medium
"Planetouched, Chaon",MM2,170,Outsider,1,Medium
"Planetouched, Earth Genasi",Mon,71,Outsider,1/2,Medium
"Planetouched, Fire Genasi",Mon,71,Outsider,1/2,Medium
"Planetouched, Maeluth",FF,136,Outsider,1/2,Medium
"Planetouched, Mechanatrix",FF,137,Outsider,1/2,Medium
"Planetouched, Shyft",FF,138,Outsider,1,Medium
"Planetouched, Tiefling",MM,209,Outsider (Native),1/2,Medium
"Planetouched, Water Genasi",Mon,71,Outsider,1/2,Medium
"Planetouched, Wispling",FF,139,Outsider,1/2,Small
"Planetouched, Zenythri",MM2,170,Outsider,1,Medium
Pleasure Devil (Brachina),FCII,134,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",11,Medium
"Polar Bear, Dire",Fr,115,Animal,11,Huge
Pony,MM,277,Animal,1/4,Medium
"Pony, War",MM,277,Animal,1/2,Medium
Porcupine Cactus,Sa,179,Plant,1,Small
Porpoise,MM,278,Animal (Aquatic),1/2,Medium
Portal Drake,Und,98,Dragon,5,Small
"Praying Mantis, Giant",MM,285,Vermin,3,Large
Prismasaurus,EL,210,Magical Beast,28,Huge
Protean Scourge,MM3,126,Monstrous Humanoid (Shapechanger),12,Medium
Protean Scourge Arcanist,MM3,127,Monstrous Humanoid (Shapechanger),16,Medium
"Protean, Hagunemnon",EL,196,Shapechanger,29,Large
Protectar,MH,66,"Outsider (Extraplanar, Good)",2,Medium
Pseudodragon,MM,210,Dragon,1,Tiny
Psion-Killer,XPH,208,Construct,12,Large
"Psurlon, Average",LoM,163,Aberration,5,Medium
"Psurlon, Elder",LoM,164,Aberration,8,Medium
"Psurlon, Giant",LoM,164,Aberration,11,Large
Pterafolk,Mon,74,Shapechanger (Reptilian),3,Large
Pteranadon,SK,65,Animal,3,Large
"Pudding, White",Fr,147,Ooze,6,Large
"Puma, Dire",Sa,150,Animal,4,Large
Puppeteer,XPH,209,Magical Beast (Psionic),1,Fine
"Puppeteer, Flesh Harrower",XPH,210,Magical Beast (Psionic),2,Small
Pureblood Slayer,MM4,184,Monstrous Humanoid,10,Medium
Purple Worm,MM,211,Magical Beast,12,Gargantuan
"Pyrohydra, Eight-Headed",MM,156,Magical Beast (Fire),9,Huge
"Pyrohydra, Eleven-Headed",MM,156,Magical Beast (Fire),12,Huge
"Pyrohydra, Five-Headed",MM,156,Magical Beast (Fire),6,Huge
"Pyrohydra, Nine-Headed",MM,156,Magical Beast (Fire),10,Huge
"Pyrohydra, Seven-Headed",MM,156,Magical Beast (Fire),8,Huge
"Pyrohydra, Six-Headed",MM,156,Magical Beast (Fire),7,Huge
"Pyrohydra, Ten-Headed",MM,156,Magical Beast (Fire),11,Huge
"Pyrohydra, Twelve-Headed",MM,156,Magical Beast (Fire),13,Huge
Quaggoth,DrU,136,Monstrous Humanoid,3,Medium
Quanlos,MM4,122,Magical Beast,6,Small
Quaraphon,MM3,128,Aberration,5,Large
Quaraphon Bully,MM3,129,Aberration,10,Large
Quasit (Demon),MM,46,"Outsider (Chaotic, Extraplanar, Evil)",2,Tiny
Quell,LM,116,Undead (Incorporeal),3,Medium
Quesar,BE,180,Construct (Extraplanar),7,Medium
Quicksilver Lizard,DrU,133,Animal,2,Large
Quorcraft Warforged,SX,84,Construct,4,Medium
Quth-Maren,FF,139,Undead,7,Medium
Radiant Idol,Sh,180,Outsider (Native),11,Large
Rage Drake,MM3,130,Dragon,9,Large
"Rage Drake, Fiendish",MM3,131,Dragon,13,Large
Ragewalker,MM3,132,Fey,14,Large
Ragewind,MM2,173,Undead,19,Large
"Raggamoffyn, Common",MM2,175,Construct,3,Medium
"Raggamoffyn, Guttersnipe",MM2,175,Construct,5,Medium
"Raggamoffyn, Shrapnyl",MM2,175,Construct,7,Large
"Raggamoffyn, Tatterdemanimal",MM2,175,Construct,1,Small
Raiment,LM,117,Undead,1,Small
Rainbow Crow,HB,155,Magical Beast,5,Huge
Rakka,FF,70,Giant (Extraplanar),8,Huge
Rakshasa,MM,211,Outsider (Native),10,Medium
"Rakshasa, Ak'chazar",MM3,134,Outsider (Native),15,Medium
"Rakshasa, Naztharune",MM3,136,Outsider (Native),11,Medium
"Rakshasa, Zakya",ECS,297,Outsider (Native),8,Medium
Ramadeen,MH,67,"Outsider (Extraplanar, Good, Lawful)",4,Large
Ramfish,Sto,156,Magical Beast (Aquatic),7,Large
Rampager,MM2,177,Beast,12,Large
Rast,MM,231,"Outsider (Extraplanar, Fire)",5,Medium
Rat,MM,278,Animal,1/8,Tiny
"Rat, Dire",MM,64,Animal,1/3,Small
Ratatosk,EDP,210,Monstrous Humanoid (Extraplanar),1,Medium
Raven,MM,278,Animal,1/6,Tiny
"Raven, Giant",Fr,148,Magical Beast,2,Large
Ravid,MM,213,Outsider (Extraplanar),5,Medium
Reason Stealer,MM2,178,Ooze,5,Medium
Red Sundew,MM2,179,Plant,13,Huge
Redcap,MM3,138,Fey,2,Small
"Redcap, Elder",MM3,138,Fey,7,Small
"Redcap, Young",MM3,139,Fey,2,Small
Redspawn Arcaniss,MM4,152,"Monstrous Humanoid (Dragonblood, Fire)",6,Medium
Redspawn Berserker,DM,118,Monstrous Humanoid,8,Large
Redspawn Birther,DrF,108,"Magical Beast (Dragonblood, Fire)",11,Large
Redspawn Firebelcher,MM4,154,"Magical Beast (Dragonblood, Fire)",6,Large
Reekmurk,FF,18,Ooze (Aquatic),6,Huge
Rejkar,MM3,140,Outsider (Cold),5,Large
Remmanon,MM5,34,"Outsider (Baatezu, Evil, Extraplanar, Lawful)",15,Medium
Remorhaz,MM,214,Magical Beast,7,Huge
Reth Dekala,ToB,154,"Outsider (Evil, Extraplanar, Lawful)",4,Medium
Retriever (Demon),MM,46,Construct (Extraplanar),11,Huge
Rhek,BE,181,Monstrous Humanoid (Extraplanar),4,Medium
"Rhek, Chaosgrinder",BE,181,Monstrous Humanoid (Extraplanar),12,Medium
Rhinoceros,MM,278,Animal,4,Large
"Rhinoceros, Dire",FF,61,Animal,9,Huge
"Rhinoceros, Warbeast",MM2,219,Animal,5,Large
"Rilmani, Aurumach",FF,141,Outsider (Extraplanar),17,Large
"Rilmani, Cuprilach",FF,142,Outsider (Extraplanar),12,Medium
"Rilmani, Ferrumach",FF,143,Outsider (Extraplanar),9,Medium
Rimefire Eidolon,Fr,149,Fey (Cold),9,Medium
Ripper,Ci,131,Aberration,6,Medium
Roach Thrall,Sh,183,Aberration,2,Medium
Roc,MM,215,Animal,9,Gargantuan
Rock Wyrm,SM,122,Dragon,8,Large
